sequence,date,slot,videoNumber,title,sourceMarketplace,sourceUrl,sourceZip,videoEntry,videoSha256,catalogProductId,affiliateMarketplace,affiliateLink,storeLink,publicationStatus,caption,hashtags
"47","2026-08-15","2","54","Pote De Vidro Borossilicato Com Tampa Bola Cortiça Lyor","shopee","https://shopee.com.br/product/284101173/21115902070","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0054/Pote De Vidro Borossilicato Com Tampa Bola Cortiça Lyor.mp4","5e4a4aa628c4c71115c0f9f9c93a5e42f5f8a3501799e6d7fd44a02f9c4189d9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"48","2026-08-15","3","55","Cadeiras de apoio traseiro modernas crianças apoio de braço bonito minimalista sala estar cadeiras de balanço macio silla plegable artigos domésticos","outro","https://pt.aliexpress.com/item/1005005164728128.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0055/Cadeiras de apoio traseiro modernas crianças apoio de braço bonito minimalista sala estar cadeiras de balanço macio silla plegable artigos domésticos.mp4","f0c056b719aebaf6721f42eb7dff3d2c393c68ba5ce1b1d463cc79e4f74372e4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"49","2026-08-16","1","56","clio kill cover fownwear cushion all new 15g x 2ea","shopee","https://shopee.com.br/product/457864097/10282113778","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0056/clio kill cover fownwear cushion all new 15g x 2ea.mp4","cc456f011d2540821b20f901a6e5f30835207a17c60eb0613305282e388ea314","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"50","2026-08-16","2","57","Toalha Banho Limpeza Compacta, Impermeável - Algodão 70x140 Cm 6 Unidades Descartável N°4","shopee","https://shopee.com.br/product/406783231/23713202600","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0057/Toalha Banho Limpeza Compacta, Impermeável - Algodão 70x140 Cm 6 Unidades Descartável N°4.mp4","67b70f9ac58aa39eceb1976923da6d0eb0494c27cd926707fbe232558650574f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"51","2026-08-16","3","58","Lona Protetora Pintura e Reforma c Fita Adesiva 105cm x 20m Bobina Plástica 21 m² Cobertura P Obras Construção Móveis","shopee","https://shopee.com.br/product/427730819/23918337436","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0058/Lona Protetora Pintura e Reforma c Fita Adesiva 105cm x 20m Bobina Plástica 21 m² Cobertura P Obras Construção Móveis.mp4","5ac1a582f4fe5a6a26733dcd5d18cb3fbcc508a2e4fb6d786fcc1267f56fd87a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"52","2026-08-17","1","59","10 Pares Meias De Nylon De Alta Qualidade Femininas De Verão Cristal Fino De Seda Transparente Sem Escorregamento Elásticas Curtas","shopee","https://shopee.com.br/product/885434694/22839060641","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0059/10 Pares Meias De Nylon De Alta Qualidade Femininas De Verão Cristal Fino De Seda Transparente Sem Escorregamento Elásticas Curtas.mp4","42ad60f30f541b63189a3717f030e557bfc57babbf9363cc04c595370781dcd4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"53","2026-08-17","2","60","Vaporizador Portátil BDV2000VB2 Black+Decker Branco e Vermelho 220V 1200W","shopee","https://shopee.com.br/product/469865617/7997654833","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0060/Vaporizador Portátil BDV2000VB2 Black+Decker Branco e Vermelho 220V 1200W.mp4","43d420f3a91ac3157220019a1a2b248631510409a260fd3f8e6e85b11b5e6186","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"54","2026-08-17","3","61","Cachoeira pia da cozinha 304 pia de aço inoxidável grande único slot com toque multifunções cachoeira torneira acima do contador","outro","https://pt.aliexpress.com/item/1005005246705296.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0061/Cachoeira pia da cozinha 304 pia de aço inoxidável grande único slot com toque multifunções cachoeira torneira acima do contador.mp4","85f49b849a5d8d265543c09d5355ccf223b0558aebd43a6c629611fe14231d0f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"55","2026-08-18","1","62","Impressora Térmica Portátil Phomemo M08F A4 , Suporta 8,26 & quot _ X11,69","shopee","https://shopee.com.br/product/382880436/23929413927","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0062/Impressora Térmica Portátil Phomemo M08F A4 , Suporta 8,26 & quot _ X11,69.mp4","abe3d0b647e408dd1aef8dd3f51f04fe43f4246a44a0e29fdc4e9adaf373c921","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"56","2026-08-18","2","63","Folha Nordic grossa e quente, 100_ impermeável, saia de cama princesa, capas de colchão rosa, bandas elásticas","outro","https://pt.aliexpress.com/item/1005004698001487.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0063/Folha Nordic grossa e quente, 100_ impermeável, saia de cama princesa, capas de colchão rosa, bandas elásticas.mp4","d75dd16740bdc68220964a3157493c98eac70bc54ae61739010831c77b7c1d8b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"57","2026-08-18","3","64","Mochila De Viagem Homens Ao Ar Livre Lazer Super Grande Capacidade De Negócios Mulheres Bagagem Multifuncional","shopee","https://shopee.com.br/product/891436696/23538620740","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0064/Mochila De Viagem Homens Ao Ar Livre Lazer Super Grande Capacidade De Negócios Mulheres Bagagem Multifuncional.mp4","9f24a2d128f89416316259bd782b3675f915119d2b89c1a72b18d9914a34520f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"58","2026-08-19","1","65","Pellets Elétricos Removedor De Para Roupas Aparador De Bolas De Pelos Suéter Dispositivo Remoção De Bobinas De Barbear USB Recarregável Máquina De Pílulas Elétricas","shopee","https://shopee.com.br/product/689592454/22011713378","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0065/Pellets Elétricos Removedor De Para Roupas Aparador De Bolas De Pelos Suéter Dispositivo Remoção De Bobinas De Barbear USB Recarregável Máquina De Pílulas Elétricas.mp4","96a0b109d6f0185a8750f63c8e2f6245188ed2e3a630a8ea8a85b69f903c7614","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"59","2026-08-19","2","66","Incomum lndividuplo criativo chocolate metal gás isqueiro cigarros acessórios charuto fumar isqueiros gadgets para homem","outro","https://pt.aliexpress.com/item/1005002272422181.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0066/Incomum lndividuplo criativo chocolate metal gás isqueiro cigarros acessórios charuto fumar isqueiros gadgets para homem.mp4","9ea87fa68260c9e11af12cdefa0ad3e328f26187493444d93f5778ad29d77255","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"60","2026-08-19","3","67","Mulheres Coreano Reunindo Bico De Pato Grampo De Cabelo Para Franja LateralMeninas Bonito Veludo Hairpin Rabo De Cavalo TitularElegante Acessórios OPopular Garra Headwear","shopee","https://shopee.com.br/product/237278390/21310194812","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0067/Mulheres Coreano Reunindo Bico De Pato Grampo De Cabelo Para Franja LateralMeninas Bonito Veludo Hairpin Rabo De Cavalo TitularElegante Acessórios OPopular Garra Headwear.mp4","352dbab799424aee977a6bc5eb2dd16248bf4e76f62fb428915f82f90f03800b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"61","2026-08-20","1","68","Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários","shopee","https://shopee.com.br/Revestimento-Antibacteriano-À-Prova-D'água-Para-Gavetas-De-Uso-Doméstico-Almofada-De-Fundo-De-Papel-Armários-i.477427925.13326796191","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0068/Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários.mp4","55dc038ad8b1d97bb7ce2141a4037d351627318d84c2442543eb500895b420d0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"62","2026-08-20","2","69","Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°","shopee","https://shopee.com.br/Novo-suporte-para-celular-para-carro-espelho-retrovisor-para-carro-navegação-AR-carro-multifuncional-360°-i.766258772.19870452818","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0069/Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°.mp4","12efdfc13a7f135eb398ff925ae82fd50d45985a3434043fcc49e42770973921","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"63","2026-08-20","3","70","Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da","shopee","https://shopee.com.br/product/303324312/21930466947","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0070/Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da.mp4","dad69947678f78720da69ad972988837f760cb1fece27c169eb9e4a399a09570","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"64","2026-08-21","1","71","Garrafa Plástica 600ml com porta pírula comprimido","shopee","https://shopee.com.br/Garrafa-Plástica-600ml-com-porta-pírula-comprimido-i.954420116.23626991159","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0071/Garrafa Plástica 600ml com porta pírula comprimido.mp4","0760b427eaffb4adaa26b995347cfcca5f6f9497914242a3ae071ad0578afc52","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"65","2026-08-21","2","72","Moagem Manual para Remover Primer Ferrugem, Cor Aço Telha Metal Remodelação, removedor de ferrugem, ferrugem Agente de Conversão, Livre","outro","https://pt.aliexpress.com/item/1005005364478980.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0072/Moagem Manual para Remover Primer Ferrugem, Cor Aço Telha Metal Remodelação, removedor de ferrugem, ferrugem Agente de Conversão, Livre.mp4","18ac6f8574f9d69522c72d2c5a2defa82aa21aefa42a2e2276a6bbc40a2107d1","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"66","2026-08-21","3","73","Mini Capacete Com Viseira Protork Tork Edition 788 Decorativo Para Cachorro Gato Pets Enfeite","shopee","https://shopee.com.br/product/774761480/20830850449","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0073/Mini Capacete Com Viseira Protork Tork Edition 788 Decorativo Para Cachorro Gato Pets Enfeite.mp4","948da043ab1bd8e3f2da329e23b93d9e665b68e1a1100e54e8e7e396de9cc70a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"67","2026-08-22","1","74","7 Pcs1 Conjunto Palito De Metal Aço Inoxidável Oral Limpeza Dente Fio Dental Dentes Cleaner Com Tubo De Armazenamento Portátil","shopee","https://shopee.com.br/product/503563092/21225616198","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0074/7 Pcs1 Conjunto Palito De Metal Aço Inoxidável Oral Limpeza Dente Fio Dental Dentes Cleaner Com Tubo De Armazenamento Portátil.mp4","40227b83754fef0fe15d42403b98d3c5afcac2bd76c463c31b153d74b344aad7","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"68","2026-08-22","2","75","Bacia De Banho Sitz Para Banheiro Com Flusher 2000ml Bidê Durável Mulheres","shopee","https://shopee.com.br/Bacia-De-Banho-Sitz-Para-Banheiro-Com-Flusher-2000ml-Bidê-Durável-Mulheres-i.360857530.16692764125","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0075/Bacia De Banho Sitz Para Banheiro Com Flusher 2000ml Bidê Durável Mulheres.mp4","83cff91ef50bddf32129db37aaf495de4dc140e1540195f22d709983cc48913d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"69","2026-08-22","3","76","capa de chuva cachorro Capa De Chuva Para Cães De Quatro Patas À Prova D_água De Todos Incluso De PelúciaCachorros PequenosMédias","shopee","https://shopee.com.br/capa-de-chuva-cachorro-Capa-De-Chuva-Para-Cães-De-Quatro-Patas-À-Prova-D'água-De-Todos-Incluso-De-Pelúcia-Cachorros-Pequenos-Médias-i.518610561.14442668875","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0076/capa de chuva cachorro Capa De Chuva Para Cães De Quatro Patas À Prova D_água De Todos Incluso De PelúciaCachorros PequenosMédias.mp4","0240ea06522724dd5c7a9892b122d8283e8877dd2c075abba0c9b97e54cac6c1","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"70","2026-08-23","1","77","Cabelo Com Aplique Tic Tac Para Volume","shopee","https://shopee.com.br/product/396969093/9286415158","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0077/Cabelo Com Aplique Tic Tac Para Volume.mp4","ed688e205e9d4abb8060bd55418fae27d04d079ca3fa6c3a022eab342c30024a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"71","2026-08-23","2","78","Kit 3 Em 1 Bico Alta Pressão De Metal Para Mangueiras Comuns + Conector De Torneira Com Rosca","shopee","https://shopee.com.br/product/647935056/23430129541","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0078/Kit 3 Em 1 Bico Alta Pressão De Metal Para Mangueiras Comuns + Conector De Torneira Com Rosca.mp4","d2d8b29c840b9b0f64a6ca7991c70d144dbf6fe5be675f46244d1328f1f12ad1","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"72","2026-08-23","3","79","Mangueira Mágica Retrátil Flexível 15 e 30 Metros","shopee","https://shopee.com.br/product/725043480/21507979639","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0079/Mangueira Mágica Retrátil Flexível 15 e 30 Metros.mp4","ca272629b7f9cb58fe8f427ffb7c5c78bdf4267952183d003055e23a5b11a7d9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"73","2026-08-24","1","80","Porta Condimento Tempero 4 Compartimentos Utensilio Armazenamento Vinagre Oleo Cozinha Molho Parede Organizador Multifuncional","shopee","https://shopee.com.br/product/361333404/20068502954","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0080/Porta Condimento Tempero 4 Compartimentos Utensilio Armazenamento Vinagre Oleo Cozinha Molho Parede Organizador Multifuncional.mp4","8ed0e8453d1d6d6e202da8efb68979f8685d9d0a89c6c8802571b9cb03de782f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"74","2026-08-24","2","81","Massageador Almofada De Pescoço E Lombar corporal pés cabeça Shiatsu Veicular Pronto Entrega","shopee","https://shopee.com.br/product/332535015/20664208904","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0081/Massageador Almofada De Pescoço E Lombar corporal pés cabeça Shiatsu Veicular Pronto Entrega.mp4","db82167117ce99f60b70b1cfcabc9949278ba5ad155ab05486670ef3836ffe11","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"75","2026-08-24","3","82","Moedor de Grãos Café Elétrico Triturador Portátil Aço Inoxidável 110V","shopee","https://shopee.com.br/product/410629565/21340383097","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0082/Moedor de Grãos Café Elétrico Triturador Portátil Aço Inoxidável 110V.mp4","22a8a50ec4dc33a6774c7d49b96a76a8451ffa23771be3b4f4e03777474f4ad4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"76","2026-08-25","1","83","Lápis De Sobrancelha 4 Prong Com Quatro Pontas Líquida De Longa Duração","shopee","https://shopee.com.br/product/570396938/17332793619","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0083/Lápis De Sobrancelha 4 Prong Com Quatro Pontas Líquida De Longa Duração.mp4","b3073ffdd7f60e3aabd533185b482cdac0f3784dc5bdf2bd174b945cf71fd9ad","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"77","2026-08-25","2","84","Fatiador De Frutas 4 Em 1 Cortador Melância Melão Aço Inox","shopee","https://shopee.com.br/Fatiador-De-Frutas-4-Em-1-Cortador-Melância-Melão-Aço-Inox-i.367933057.22813553792","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0084/Fatiador De Frutas 4 Em 1 Cortador Melância Melão Aço Inox.mp4","63f2eabaaa6e371eb2a6a6404815e9c80b15c6b00636e019104b7ce3159db0ba","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"78","2026-08-25","3","85","Shouhou Utensílios De Maquiagem  Cílios Magnéticos Reutilizáveis Com Aplicador","shopee","https://shopee.com.br/product/266359520/12108424908","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0085/Shouhou Utensílios De Maquiagem  Cílios Magnéticos Reutilizáveis Com Aplicador.mp4","c72d45097e00fa6363a41d17c610744650e09d684f3ba0ec9a4d5fe2034d3948","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"79","2026-08-26","1","86","Céu estrelado lâmpada de projeção romântico atmosfera cósmica lâmpada cheia de estrelas sleep aid lâmpada presente aniversário noite lâmpada","outro","https://pt.aliexpress.com/item/1005004864228858.html","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0086/Céu estrelado lâmpada de projeção romântico atmosfera cósmica lâmpada cheia de estrelas sleep aid lâmpada presente aniversário noite lâmpada.mp4","a04fe3e9c1c70bc1d131969379f3729decd94e442e315b3b149a46fb1c0937a4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"80","2026-08-26","2","87","20g Mini Molde De Bolo Flor De LuaMargaridaGirassolForma De LótusSelo Do Bolinho Para OutonoFestival","shopee","https://shopee.com.br/product/368241288/19112993325","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0087/20g Mini Molde De Bolo Flor De LuaMargaridaGirassolForma De LótusSelo Do Bolinho Para OutonoFestival.mp4","421b1c22f42ccc2ae8b57e1503c7caec05126d2f79fe37807500f23181775bac","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"81","2026-08-26","3","88","Depilador Indolor Caneta Sobrancelha Removedor Instantâneo Com Cabo Carregador","shopee","https://shopee.com.br/product/395174878/8440611551","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0088/Depilador Indolor Caneta Sobrancelha Removedor Instantâneo Com Cabo Carregador.mp4","86e9c18a3e82acaec7884647003145be10905153cb0938b50bf0c0c3e4815060","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"82","2026-08-27","1","89","Capa De Colchão De Pelúcia, Capa de colchão acolchoada, de pelúcia, quente, macia, de veludo, acolchoada, kingqueen, não inclui fronha","shopee","https://shopee.com.br/Capa-De-Colchão-De-Pelúcia-Capa-de-colchão-acolchoada-de-pelúcia-quente-macia-de-veludo-acolchoada-king-queen-não-inclui-fronha-i.877477413.21270849466","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0089/Capa De Colchão De Pelúcia, Capa de colchão acolchoada, de pelúcia, quente, macia, de veludo, acolchoada, kingqueen, não inclui fronha.mp4","ac46615ef88ecbe8fa8c9a3867e394d10dfc3b863bf97df0ec099332b2f542b4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"83","2026-08-27","2","90","Capa Para Geladeiramaquina De Lavar Com Bolso Lateral","shopee","https://shopee.com.br/product/461628122/8975468817","VIDEOS 0 - 300-20260730T124444Z-1-001.zip","VIDEOS 0 - 300/VIDEO 0090/Capa Para Geladeiramaquina De Lavar Com Bolso Lateral.mp4","2eb0d8fb47582fc1b9d158e3854871454c8c75d760f8d95465f253ff2d65a1d0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
