"sourceZip","videoNumber","title","videoEntry","videoSha256","status","durationSeconds","width","height","resolution","orientation","fps","videoCodec","audioCodec","audioChannels","audioSampleRate","bitRate","bytes","error"
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","62","Impressora Térmica Portátil Phomemo M08F A4 , Suporta 8,26 & quot _ X11,69","VIDEOS 0 - 300/VIDEO 0062/Impressora Térmica Portátil Phomemo M08F A4 , Suporta 8,26 & quot _ X11,69.mp4","abe3d0b647e408dd1aef8dd3f51f04fe43f4246a44a0e29fdc4e9adaf373c921","ok","12,933","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2087908","3375365",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","63","Folha Nordic grossa e quente, 100_ impermeável, saia de cama princesa, capas de colchão rosa, bandas elásticas","VIDEOS 0 - 300/VIDEO 0063/Folha Nordic grossa e quente, 100_ impermeável, saia de cama princesa, capas de colchão rosa, bandas elásticas.mp4","d75dd16740bdc68220964a3157493c98eac70bc54ae61739010831c77b7c1d8b","ok","13,652","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2884574","4922526",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","64","Mochila De Viagem Homens Ao Ar Livre Lazer Super Grande Capacidade De Negócios Mulheres Bagagem Multifuncional","VIDEOS 0 - 300/VIDEO 0064/Mochila De Viagem Homens Ao Ar Livre Lazer Super Grande Capacidade De Negócios Mulheres Bagagem Multifuncional.mp4","9f24a2d128f89416316259bd782b3675f915119d2b89c1a72b18d9914a34520f","ok","14,93","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2443898","4560925",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","65","Pellets Elétricos Removedor De Para Roupas Aparador De Bolas De Pelos Suéter Dispositivo Remoção De Bobinas De Barbear USB Recarregável Máquina De Pílulas Elétricas","VIDEOS 0 - 300/VIDEO 0065/Pellets Elétricos Removedor De Para Roupas Aparador De Bolas De Pelos Suéter Dispositivo Remoção De Bobinas De Barbear USB Recarregável Máquina De Pílulas Elétricas.mp4","96a0b109d6f0185a8750f63c8e2f6245188ed2e3a630a8ea8a85b69f903c7614","ok","12,793","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2846844","4552461",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","66","Incomum lndividuplo criativo chocolate metal gás isqueiro cigarros acessórios charuto fumar isqueiros gadgets para homem","VIDEOS 0 - 300/VIDEO 0066/Incomum lndividuplo criativo chocolate metal gás isqueiro cigarros acessórios charuto fumar isqueiros gadgets para homem.mp4","9ea87fa68260c9e11af12cdefa0ad3e328f26187493444d93f5778ad29d77255","ok","4,597","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1684931","968204",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","67","Mulheres Coreano Reunindo Bico De Pato Grampo De Cabelo Para Franja LateralMeninas Bonito Veludo Hairpin Rabo De Cavalo TitularElegante Acessórios OPopular Garra Headwear","VIDEOS 0 - 300/VIDEO 0067/Mulheres Coreano Reunindo Bico De Pato Grampo De Cabelo Para Franja LateralMeninas Bonito Veludo Hairpin Rabo De Cavalo TitularElegante Acessórios OPopular Garra Headwear.mp4","352dbab799424aee977a6bc5eb2dd16248bf4e76f62fb428915f82f90f03800b","ok","39,961","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3197985","15974337",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","68","Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários","VIDEOS 0 - 300/VIDEO 0068/Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários.mp4","55dc038ad8b1d97bb7ce2141a4037d351627318d84c2442543eb500895b420d0","ok","11,307","720","1280","720x1280","vertical","30","h264","aac","2","44100","1453792","2054754",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","69","Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°","VIDEOS 0 - 300/VIDEO 0069/Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°.mp4","12efdfc13a7f135eb398ff925ae82fd50d45985a3434043fcc49e42770973921","ok","16,508","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3241094","6687999",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","70","Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da","VIDEOS 0 - 300/VIDEO 0070/Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da.mp4","dad69947678f78720da69ad972988837f760cb1fece27c169eb9e4a399a09570","ok","15,951","720","1280","720x1280","vertical","30","h264","aac","2","44100","2200232","4386988",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","71","Garrafa Plástica 600ml com porta pírula comprimido","VIDEOS 0 - 300/VIDEO 0071/Garrafa Plástica 600ml com porta pírula comprimido.mp4","0760b427eaffb4adaa26b995347cfcca5f6f9497914242a3ae071ad0578afc52","ok","11,626","720","1280","720x1280","vertical","30","h264","aac","2","48000","1829708","2659024",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","72","Moagem Manual para Remover Primer Ferrugem, Cor Aço Telha Metal Remodelação, removedor de ferrugem, ferrugem Agente de Conversão, Livre","VIDEOS 0 - 300/VIDEO 0072/Moagem Manual para Remover Primer Ferrugem, Cor Aço Telha Metal Remodelação, removedor de ferrugem, ferrugem Agente de Conversão, Livre.mp4","18ac6f8574f9d69522c72d2c5a2defa82aa21aefa42a2e2276a6bbc40a2107d1","ok","12,934","576","1024","576x1024","vertical","30","h264","aac","2","44100","1816056","2936110",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","73","Mini Capacete Com Viseira Protork Tork Edition 788 Decorativo Para Cachorro Gato Pets Enfeite","VIDEOS 0 - 300/VIDEO 0073/Mini Capacete Com Viseira Protork Tork Edition 788 Decorativo Para Cachorro Gato Pets Enfeite.mp4","948da043ab1bd8e3f2da329e23b93d9e665b68e1a1100e54e8e7e396de9cc70a","ok","11,075","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4950116","6852818",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","74","7 Pcs1 Conjunto Palito De Metal Aço Inoxidável Oral Limpeza Dente Fio Dental Dentes Cleaner Com Tubo De Armazenamento Portátil","VIDEOS 0 - 300/VIDEO 0074/7 Pcs1 Conjunto Palito De Metal Aço Inoxidável Oral Limpeza Dente Fio Dental Dentes Cleaner Com Tubo De Armazenamento Portátil.mp4","40227b83754fef0fe15d42403b98d3c5afcac2bd76c463c31b153d74b344aad7","ok","16,973","720","1280","720x1280","vertical","30","h264","aac","2","44100","1202852","2552002",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","75","Bacia De Banho Sitz Para Banheiro Com Flusher 2000ml Bidê Durável Mulheres","VIDEOS 0 - 300/VIDEO 0075/Bacia De Banho Sitz Para Banheiro Com Flusher 2000ml Bidê Durável Mulheres.mp4","83cff91ef50bddf32129db37aaf495de4dc140e1540195f22d709983cc48913d","ok","11,934","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3537186","5276598",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","76","capa de chuva cachorro Capa De Chuva Para Cães De Quatro Patas À Prova D_água De Todos Incluso De PelúciaCachorros PequenosMédias","VIDEOS 0 - 300/VIDEO 0076/capa de chuva cachorro Capa De Chuva Para Cães De Quatro Patas À Prova D_água De Todos Incluso De PelúciaCachorros PequenosMédias.mp4","0240ea06522724dd5c7a9892b122d8283e8877dd2c075abba0c9b97e54cac6c1","ok","6,245","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4242117","3311503",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","77","Cabelo Com Aplique Tic Tac Para Volume","VIDEOS 0 - 300/VIDEO 0077/Cabelo Com Aplique Tic Tac Para Volume.mp4","ed688e205e9d4abb8060bd55418fae27d04d079ca3fa6c3a022eab342c30024a","ok","13,467","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2434308","4097854",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","78","Kit 3 Em 1 Bico Alta Pressão De Metal Para Mangueiras Comuns + Conector De Torneira Com Rosca","VIDEOS 0 - 300/VIDEO 0078/Kit 3 Em 1 Bico Alta Pressão De Metal Para Mangueiras Comuns + Conector De Torneira Com Rosca.mp4","d2d8b29c840b9b0f64a6ca7991c70d144dbf6fe5be675f46244d1328f1f12ad1","ok","25,007","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3353630","10483030",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","79","Mangueira Mágica Retrátil Flexível 15 e 30 Metros","VIDEOS 0 - 300/VIDEO 0079/Mangueira Mágica Retrátil Flexível 15 e 30 Metros.mp4","ca272629b7f9cb58fe8f427ffb7c5c78bdf4267952183d003055e23a5b11a7d9","ok","18,343","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3110678","7132397",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","80","Porta Condimento Tempero 4 Compartimentos Utensilio Armazenamento Vinagre Oleo Cozinha Molho Parede Organizador Multifuncional","VIDEOS 0 - 300/VIDEO 0080/Porta Condimento Tempero 4 Compartimentos Utensilio Armazenamento Vinagre Oleo Cozinha Molho Parede Organizador Multifuncional.mp4","8ed0e8453d1d6d6e202da8efb68979f8685d9d0a89c6c8802571b9cb03de782f","ok","17,739","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2062857","4574129",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","81","Massageador Almofada De Pescoço E Lombar corporal pés cabeça Shiatsu Veicular Pronto Entrega","VIDEOS 0 - 300/VIDEO 0081/Massageador Almofada De Pescoço E Lombar corporal pés cabeça Shiatsu Veicular Pronto Entrega.mp4","db82167117ce99f60b70b1cfcabc9949278ba5ad155ab05486670ef3836ffe11","ok","11,307","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2470338","3491515",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","82","Moedor de Grãos Café Elétrico Triturador Portátil Aço Inoxidável 110V","VIDEOS 0 - 300/VIDEO 0082/Moedor de Grãos Café Elétrico Triturador Portátil Aço Inoxidável 110V.mp4","22a8a50ec4dc33a6774c7d49b96a76a8451ffa23771be3b4f4e03777474f4ad4","ok","18,064","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2322559","5244339",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","83","Lápis De Sobrancelha 4 Prong Com Quatro Pontas Líquida De Longa Duração","VIDEOS 0 - 300/VIDEO 0083/Lápis De Sobrancelha 4 Prong Com Quatro Pontas Líquida De Longa Duração.mp4","b3073ffdd7f60e3aabd533185b482cdac0f3784dc5bdf2bd174b945cf71fd9ad","ok","24,055","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1837076","5523859",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","84","Fatiador De Frutas 4 Em 1 Cortador Melância Melão Aço Inox","VIDEOS 0 - 300/VIDEO 0084/Fatiador De Frutas 4 Em 1 Cortador Melância Melão Aço Inox.mp4","63f2eabaaa6e371eb2a6a6404815e9c80b15c6b00636e019104b7ce3159db0ba","ok","18,738","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2377969","5569798",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","85","Shouhou Utensílios De Maquiagem  Cílios Magnéticos Reutilizáveis Com Aplicador","VIDEOS 0 - 300/VIDEO 0085/Shouhou Utensílios De Maquiagem  Cílios Magnéticos Reutilizáveis Com Aplicador.mp4","c72d45097e00fa6363a41d17c610744650e09d684f3ba0ec9a4d5fe2034d3948","ok","8,405","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2269586","2384484",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","86","Céu estrelado lâmpada de projeção romântico atmosfera cósmica lâmpada cheia de estrelas sleep aid lâmpada presente aniversário noite lâmpada","VIDEOS 0 - 300/VIDEO 0086/Céu estrelado lâmpada de projeção romântico atmosfera cósmica lâmpada cheia de estrelas sleep aid lâmpada presente aniversário noite lâmpada.mp4","a04fe3e9c1c70bc1d131969379f3729decd94e442e315b3b149a46fb1c0937a4","ok","30,951","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1313553","5081975",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","87","20g Mini Molde De Bolo Flor De LuaMargaridaGirassolForma De LótusSelo Do Bolinho Para OutonoFestival","VIDEOS 0 - 300/VIDEO 0087/20g Mini Molde De Bolo Flor De LuaMargaridaGirassolForma De LótusSelo Do Bolinho Para OutonoFestival.mp4","421b1c22f42ccc2ae8b57e1503c7caec05126d2f79fe37807500f23181775bac","ok","22,592","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1699544","4799515",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","88","Depilador Indolor Caneta Sobrancelha Removedor Instantâneo Com Cabo Carregador","VIDEOS 0 - 300/VIDEO 0088/Depilador Indolor Caneta Sobrancelha Removedor Instantâneo Com Cabo Carregador.mp4","86e9c18a3e82acaec7884647003145be10905153cb0938b50bf0c0c3e4815060","ok","19,132","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2251708","5384961",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","89","Capa De Colchão De Pelúcia, Capa de colchão acolchoada, de pelúcia, quente, macia, de veludo, acolchoada, kingqueen, não inclui fronha","VIDEOS 0 - 300/VIDEO 0089/Capa De Colchão De Pelúcia, Capa de colchão acolchoada, de pelúcia, quente, macia, de veludo, acolchoada, kingqueen, não inclui fronha.mp4","ac46615ef88ecbe8fa8c9a3867e394d10dfc3b863bf97df0ec099332b2f542b4","ok","13,769","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2768647","4765188",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","90","Capa Para Geladeiramaquina De Lavar Com Bolso Lateral","VIDEOS 0 - 300/VIDEO 0090/Capa Para Geladeiramaquina De Lavar Com Bolso Lateral.mp4","2eb0d8fb47582fc1b9d158e3854871454c8c75d760f8d95465f253ff2d65a1d0","ok","12,213","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1973280","3012460",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","91","Sem instalação, a prateleira de armazenamento de pia sob a cozinha pode ser sobreposta com tempero de tração e prateleira de armazenamento de utensílios domésticos criativos","VIDEOS 0 - 300/VIDEO 0091/Sem instalação, a prateleira de armazenamento de pia sob a cozinha pode ser sobreposta com tempero de tração e prateleira de armazenamento de utensílios domésticos criativos.mp4","1f0d1ba41c10e8871951f362ea4c464e4393389d4b102a8beba8a58851877ebf","ok","10,007","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1687144","2110407",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","92","Airpods 12 airpods pro fone de ouvido sem fio Bluetooth capa protetora caixa de sapatos e bolsas da moda","VIDEOS 0 - 300/VIDEO 0092/Airpods 12 airpods pro fone de ouvido sem fio Bluetooth capa protetora caixa de sapatos e bolsas da moda.mp4","ecd073d079b0bd9007158ac1511fd00b847d38a73f1669876d8e61ee25ad93c2","ok","8,521","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1559103","1660640",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","93","Phomemo M110 Mini Impressora Auto-Adesiva Portátil De Rótulo Térmico Adesivo bluetooth Pocket Sticker 53mm Papelaria DIY","VIDEOS 0 - 300/VIDEO 0093/Phomemo M110 Mini Impressora Auto-Adesiva Portátil De Rótulo Térmico Adesivo bluetooth Pocket Sticker 53mm Papelaria DIY.mp4","d6d49d9f844b8afd51c024d295c5b0d425e9b128f61c2e227097d42757fc5acb","ok","23,683","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2178600","6449475",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","94","Colchão Cama Inflável Carro Veícular Viagem Super Resistente","VIDEOS 0 - 300/VIDEO 0094/Colchão Cama Inflável Carro Veícular Viagem Super Resistente.mp4","8fa51ea2ad6bae2ed40b5c1a80c87124a7c17884cef824c65ce7103484df52bb","ok","8,451","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1840617","1944382",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","95","Capa De Sofá Com Babados Para SalaElástico Grosso Liso 1234 Lugares","VIDEOS 0 - 300/VIDEO 0095/Capa De Sofá Com Babados Para SalaElástico Grosso Liso 1234 Lugares.mp4","ffd0428f833b2a76134ae24fe46a081992cd4efc76f5a40b4ca1ab8ff68d2818","ok","7,708","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2086184","2010039",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","96","Cortador Fatiador Mandoline Multifuncional 5 Funções para Cortar Batata Legumes e Vegetais Food Chopper Inovador","VIDEOS 0 - 300/VIDEO 0096/Cortador Fatiador Mandoline Multifuncional 5 Funções para Cortar Batata Legumes e Vegetais Food Chopper Inovador.mp4","01bd595a6db01e0f69ddc3cdd7c8bf80fabc9e912af635f317d6514a8ae19476","ok","24,752","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2742267","8484576",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","97","Película Iphone 3D Neon Luminoso Fluorescente Noturna Compatível Com iPhone","VIDEOS 0 - 300/VIDEO 0097/Película Iphone 3D Neon Luminoso Fluorescente Noturna Compatível Com iPhone.mp4","8f154affd9ee919f5a6859a169e3fe0774d2b61f181a8399e29d96bd92b79f63","ok","11,354","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1320508","1874132",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","98","Konka Rotating Hot Food Isolamento Board, Household Rotary Hotplate, Mesa de jantar, Multifuncional placa de aquecimento elétrico, Casa","VIDEOS 0 - 300/VIDEO 0098/Konka Rotating Hot Food Isolamento Board, Household Rotary Hotplate, Mesa de jantar, Multifuncional placa de aquecimento elétrico, Casa.mp4","8dd7e6b6b8ec28da129e3abb8dc510d7a4ab65a6a83e0a1bad7f20e90b66c973","ok","13,025","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2156202","3510567",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","99","Chave Inglesa De Duas Pontas Ajustável Multifuncional Universal Para Reparo","VIDEOS 0 - 300/VIDEO 0099/Chave Inglesa De Duas Pontas Ajustável Multifuncional Universal Para Reparo.mp4","c39ccea6ac4077870319ddd9e6d6b5342859342d028d02a7ca182da121b6a2f3","ok","11,748","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2936313","4311977",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","100","Phomemo T02 Mini Impressora Portátil Térmica De 53mm Adesivo Sem Fio De Bolso Auto-Adesiva","VIDEOS 0 - 300/VIDEO 0100/Phomemo T02 Mini Impressora Portátil Térmica De 53mm Adesivo Sem Fio De Bolso Auto-Adesiva.mp4","388dd154aaa0e06679a2ac2dba38a02f5a0a8a6f23d71fbe5377bf02eff5cf51","ok","10,495","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2171491","2848725",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","101","Garrafa Caixa De Leite Estampada Leiteira de Acrílico 1Lt","VIDEOS 0 - 300/VIDEO 0101/Garrafa Caixa De Leite Estampada Leiteira de Acrílico 1Lt.mp4","a63fa402187f09198d71c1449d2436461c6efddd1c64e0bc8bc8f13c9e08f0aa","ok","8,358","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","5292558","5529400",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","102","Canecas De Cerâmica Com Desenho Criativo 220ml","VIDEOS 0 - 300/VIDEO 0102/Canecas De Cerâmica Com Desenho Criativo 220ml.mp4","ef2314b2c9a32292c7aba5bebedf26619f9d45294d94856e34f4b131fc04c8c0","ok","11,934","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1980879","2954977",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","103","Máquina De Molde Automático Completo Home Novo Tipo Divino U0Z1","VIDEOS 0 - 300/VIDEO 0103/Máquina De Molde Automático Completo Home Novo Tipo Divino U0Z1.mp4","b84a492398a67f17835dd84d5a25e4864cbdc1b6810b67000dabec972fd7d279","ok","8,149","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1717198","1749181",""
"VIDEOS 0 - 300-20260730T124444Z-1-001.zip","105","Ycrays cinza display digital termostática torneira do chuveiro conjunto de bronze chuvas banheira para banheiro mixer com prateleira hidropotência","VIDEOS 0 - 300/VIDEO 0105/Ycrays cinza display digital termostática torneira do chuveiro conjunto de bronze chuvas banheira para banheiro mixer com prateleira hidropotência.mp4","666cdef9d0d7ea78318aaf88a2e395ac0f5d7cc3be1eb62276ec6906be9fa7a2","ok","23,289","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2503534","7288102",""
